Time(s),X,Y,Z,Speed,
0.0033380985260009766,-150.0,-74.99999999999997,0.0,0.0
0.4591503143310547,-150.0,-74.99999999999997,0.0,0.0
0.9705197811126709,-150.0,-74.99999999999997,0.0,0.0
1.4780333042144775,-150.0,-74.99999999999997,0.0,0.0
1.9853448867797852,-150.0,-74.99999999999997,0.0,0.0
2.4924914836883545,-150.0,-74.99999999999997,0.0,0.0
2.999364137649536,-150.0,-74.99999999999997,0.0,0.0
3.4562265872955322,-150.0,-74.99999999999997,0.0,0.0
3.9659674167633057,-150.0,-74.99999999999997,0.0,0.0
4.475282907485962,-150.0,-74.99999999999997,0.0,0.0
4.98239541053772,-150.0,-74.99999999999997,0.0,8.250000178813934
5.490038633346558,-148.44000000000005,-74.22,0.0,499.9999809265137
5.997602701187134,-143.98000000000002,-71.98999999999998,0.0,499.9999809265137
6.454619407653809,-140.61,-70.30999999999997,0.0,499.9999809265137
6.964147329330444,-137.26,-68.63,0.0,499.9999809265137
7.4737632274627686,-133.91000000000008,-66.38999999999999,0.0,499.9999809265137
7.981513261795044,-129.43000000000006,-64.72,0.0,499.9999809265137
8.490386009216309,-126.07000000000005,-63.03999999999999,0.0,499.9999809265137
8.949514865875244,-122.72000000000003,-61.359999999999985,0.0,499.9999809265137
9.459800958633423,-118.25,-59.120000000000005,0.0,499.9999809265137
9.966699600219727,-114.90000000000009,-57.44999999999999,0.0,499.9999809265137
10.477164030075073,-111.54000000000008,-55.21000000000001,0.0,499.9999809265137
10.990804433822632,-107.07000000000005,-53.53,0.0,499.9999809265137
11.449493885040283,-103.72000000000003,-51.859999999999985,0.0,499.9999809265137
11.956089973449707,-100.55000000000007,-50.26999999999998,0.0,106.55589580535889
12.463071346282959,-100.0,-50.0,0.0,0.0
12.970944166183472,-100.0,-50.0,0.0,0.0
13.478046178817749,-100.0,-50.0,0.0,0.0
13.986949682235718,-100.0,-50.0,0.0,0.0
14.494024753570557,-100.0,-50.0,0.0,0.0
14.951263904571533,-100.0,-50.0,0.0,0.0
15.459267377853394,-100.0,-50.0,0.0,0.0
15.968480110168457,-100.0,-50.0,0.0,0.0
16.484222888946533,-100.0,-50.0,0.0,0.0
16.966100931167603,nan,nan,nan,nan
17.479655027389526,nan,nan,nan,nan
17.982235193252563,nan,nan,nan,nan
18.487800121307373,nan,nan,nan,nan
18.99622631072998,nan,nan,nan,nan
19.447129487991333,nan,nan,nan,nan
19.954751014709473,nan,nan,nan,nan
20.46264958381653,nan,nan,nan,nan
20.967477321624756,nan,nan,nan,nan
21.474791765213013,nan,nan,nan,nan
